estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,raw_prompt,_raw_turns,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r-plus,False,"كانت ""الغواراني"" أهم مجموعة أصلية تسكن ما يعرف الآن بباراغواي الشرقية، كان يعيش مجموعة ""الغواراني"" كصيادين شبه رحالة ويمارسون أيضاً زراعةَ الكفاف.",['كان شعب الغواراني أهم مجموعة من السكان الأصليين الذين سكنوا ما يعرف الآن بشرق باراغواي، حيث عاشوا كصيادين شبه رحّل يمارسون أيضاً الزراعة الكفافية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59f2d30>,22.803565029270203,45.05831092818349,0.005227688326180591,0.12953126430511475,0.04035850614309311,0.5117845148779452,0.020654858487641477,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
The Guaraní were the most significant indigenous group inhabiting what is now Eastern Paraguay, living as semi-nomadic hunters who also practised subsistence agriculture.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe Guaraní were the most significant indigenous group inhabiting what is now Eastern Paraguay, living as semi-nomadic hunters who also practised subsistence agriculture.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,وعلى الرغم من ذلك، فنظرا لبطء قنوات التواصل، قد تتأخر الأنماط في الغرب قدر ما يقارب 25 إلى 30 سنة.,['ومع ذلك، وبسبب بطء قنوات الاتصال، فقد تتأخر الأنماط في الغرب بما يتراوح بين 25 و30 عامًا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59f2dc0>,27.06753117849061,39.94462531389601,0.0,0.05229715257883072,0.0,0.93624314351473,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
However, due to the slow communication channels, styles in the west could lag behind by 25 to 30 year.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nHowever, due to the slow communication channels, styles in the west could lag behind by 25 to 30 year.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,خُلِق كل شيء في الكون من مادة. خُلِقت كل المواد من جزيئات صغيرة تُسمي بالذرات.,['كل شيء في الكون مصنوع من المادة. كل المادة مصنوعة من جسيمات صغيرة تسمى الذرات.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59f2e50>,14.792442491250393,43.87081245193547,0.0,0.08758096396923065,0.0,0.6040058408398181,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Everything in the Universe is made of matter. All matter is made of tiny particles called atoms.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nEverything in the Universe is made of matter. All matter is made of tiny particles called atoms.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,حدود السرعة المعلنة أقل بشكل ملحوظ مما كانت عليه في الأقسام السابقة واللاحقة — عادة 35-40 ميل في الساعة (56-64 كم / ساعة) — والطاعة الصارمة لهم أكثر أهمية من غير ذلك.,['تكون حدود السرعة المنشورة أقل بشكل ملحوظ عما هي عليه في الأقسام السابقة واللاحقة - وعادة ما تكون 35-40 ميلاً في الساعة (56-64 كم / ساعة) - وتعد الطاعة الصارمة لها أكثر أهمية من غيرها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59f2ee0>,49.35433811567628,69.25564529827902,2.7978253735339714e-06,0.06213131174445152,4.503084346652031e-05,0.7575931883184239,3.411506027446899e-05,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Posted speed limits are noticeably lower than in previous and subsequent sections — commonly 35-40 mph (56-64 km/h) — and strict obedience to them is even more important than otherwise.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nPosted speed limits are noticeably lower than in previous and subsequent sections — commonly 35-40 mph (56-64 km/h) — and strict obedience to them is even more important than otherwise.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,قد تُفسد الآفات الطعام، وتسبب الإزعاج، أو تسبب ردود فعل تحسسية في الحالات الأسوأ، وتنشر السم، أو تنقل العدوى.,['قد تفسد الآفات الطعام، وتسبب تهيجًا، أو في حالة أسوأ، تسبب تفاعلات تحسسية، أو تنشر السم، أو تنقل العدوى.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59f2f70>,44.77471509127945,56.225862333968514,0.0,0.037686996161937714,0.0,0.9379165726713836,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Pests can spoil food, cause irritation, or in a worse case cause allergic reactions, spread venom, or transmit infections.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nPests can spoil food, cause irritation, or in a worse case cause allergic reactions, spread venom, or transmit infections.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,هناك طرق مختلفة لتنقية المياه، بعضها مجدية أكثر ضد تهديدات معينة.,['في طرق مختلفة لتنقية الماء، بعضها أكثر فعالية ضد تهديدات محددة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59f2fd0>,43.741260340822336,54.550996791380676,0.0,0.10855817794799805,0.0,0.3720766638289206,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
There are different ways of purifying water, some more effective against specific threats.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThere are different ways of purifying water, some more effective against specific threats.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,يحتمل أن تكون الثقافات الفرعية مُمَيِّزة بسبب العمر والعِرق والطبقة والموقع و/أو جنس الأعضاء.,['قد تكون الثقافات الفرعية مميزة بسبب عمر الأعضاء أو عرقهم أو طبقتهم أو موقعهم و/أو جنسهم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe040>,27.61969700191426,42.499843826037534,0.0,0.7216150164604187,0.0,0.9264869281323627,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Subcultures can be distinctive because of the age, ethnicity, class, location, and/or gender of the members.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nSubcultures can be distinctive because of the age, ethnicity, class, location, and/or gender of the members.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,يستحق الأمر نصف ساعة من التجوّل في القرية المثيرة للاهتمام.,['يستحق الأمر تخصيص نصف ساعة للتجوال في أرجاء القرية المُثيرة للاهتمام.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe160>,32.59889346257789,60.84326937051468,0.0,0.0061480142176151276,0.0,0.9897623483557254,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
It's worth half an hour to stroll about the intriguing village.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's worth half an hour to stroll about the intriguing village.\nTranslation:""}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,إرسال الطرود كأمتعة يتم فحصها كان الطريق الأوحد لتستلمها سريعاً، ولكن لا تسمح القوانين الداخلية لشركات الطيران بإرسال أمتعة بلا راكب، لذا يأتي دورك في هذه المرحلة.,['الطريقة الوحيدة لإرساله بشكل أسرع هي إرساله كأمتعة مفحوصة. ولن تسمح أنظمة شركات الطيران لهم بإرسال الأمتعة دون مسافر، وهنا يأتي دورك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe1f0>,9.735297913136174,30.529349065505674,0.0,0.256257027387619,0.0,0.9193647394422442,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
The only way to get it through faster was to send it as checked luggage. Airline regulations will not allow them to send luggage without a passenger, which is where you come in.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe only way to get it through faster was to send it as checked luggage. Airline regulations will not allow them to send luggage without a passenger, which is where you come in.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,في السافانا، يصعب على الرئيسيات التي لديها جهاز هضمي مشابه للبشر تلبية متطلباتها من الأحماض الأمينية من الموارد النباتية المتاحة.,['في السافانا، من الصعب على رئيسيات بنظام هضمي مثل ذلك الخاص بالبشر أن تلبي احتياجاتها من الأحماض الأمينية من الموارد النباتية المتاحة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe280>,51.33545453723121,59.83488677634231,0.0,0.08554311841726303,0.0,0.4870400328654796,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Out on the savanna, it is hard for a primate with a digestive system like that of humans to satisfy its amino-acid requirements from available plant resources.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nOut on the savanna, it is hard for a primate with a digestive system like that of humans to satisfy its amino-acid requirements from available plant resources.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,وأثارت مخاوف نقص وسائل التنقل إلى احتمالية توجب إقامة المباراة خلف أبواب مغلقة، دون تواجد أنصار الفريق.,['أثارت المخاوف من نقص وسائل النقل احتمال أن تجبر المباراة على اللعب خلف أبواب مغلقة دون مشجعي الفريق.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe310>,23.617624024768382,45.00253626255215,0.0,0.011768538504838943,0.0,0.3377888745162636,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Fears of lack of transportation raised the possibility that the game would be forced to play behind closed doors without the team's supporters.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nFears of lack of transportation raised the possibility that the game would be forced to play behind closed doors without the team's supporters.\nTranslation:""}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,قد تعرف منتجات الحرف اليدوية على أنها تحف رغم أنها أحدث من السلع المماثلة التي أنتجت جماعيًا في الماضي البعيد.,['يمكن تعريف منتجات الحرف اليدوية بأنها تحف، على الرغم من أنها أحدث من السلع المنتجة بكميات كبيرة المماثلة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe3a0>,38.89806177153391,50.42386523299262,4.36648375626964e-05,0.0269867442548275,0.0016180105740204453,0.9645692889462225,0.0015606833088903703,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Handicraft products might be defined as antiques, though they are younger than similar mass-produced goods.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nHandicraft products might be defined as antiques, though they are younger than similar mass-produced goods.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,الشوكولاتة الساخنة متوافقة مع المعايير البلجيكية. عصائر الفاكهة ممتازة على الرغم من أنها غالية.,['الشوكولاتة الساخنة على مستوى المعايير البلجيكية. وعصائر الفاكهة غالية الثمن ولكنها ممتازة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe430>,53.156056313813096,58.183252521893245,0.0014451567275503008,0.032516270875930786,0.04444411024451256,0.3467112802900374,0.015409274364226516,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,ستُعقد المباراة الأخيرة من السلسلة الأسبوع القادم في ملعب إليس بارك في جوهانسبرغ عندما يقابل منتخب جنوب أفريقيا للرغبي أستراليا.,['ستقام المباراة النهائية للسلسلة في ملعب إيليس بارك في جوهانسبرج الأسبوع المقبل، عندما يلعب سبرينجبوكس مع أستراليا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe4c0>,29.57129587410624,44.507149815611676,0.0,0.027570851147174835,0.0,0.21074239304289222,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
The final match of the series will take place at Ellis Park in Johannesburg next week, when the Springboks play Australia.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe final match of the series will take place at Ellis Park in Johannesburg next week, when the Springboks play Australia.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,وأثناء العواصف الثلجية، قد تسقط كمية من الثلج تكون كافية لتوقفك لوقت قصير جداً.,['خلال العواصف الثلجية، يمكن أن يتساقط الثلج بكميات كافية لتعلق في وقت قصير جدًا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe550>,26.735977147149693,41.543523907621115,0.0,0.03808597847819328,0.0,0.9426850851159543,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
During blizzards, enough snow to get you stuck can fall in very little time.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nDuring blizzards, enough snow to get you stuck can fall in very little time.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,ضرب زلزال متوسط القوة مونتانا الغربية الساعة ١٠:٠٨ مساءً. يوم الاثنين.,['هز زلزال متوسط غرب مونتانا في الساعة 10:08 مساء يوم الاثنين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe5e0>,23.601556954487553,46.13874709052539,0.0,0.008589117787778378,0.0,0.05771222966723144,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
A moderate earthquake shook western Montana at 10:08 p.m. on Monday.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nA moderate earthquake shook western Montana at 10:08 p.m. on Monday.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,بينما يبدو أن هناك لقاحًا واحدًا تجريبيًا قادرًا على الحد من وفيات الإيبولا، حتى الآن، لم يتم إيجاد أي عقاقير مناسبة لعلاج العدوى الموجودة.,['رغم أن إحدى اللقاحات التجريبية تبدو قادرة على خفض الوفيات الناجمة عن فيروس إيبولا، إلا أنه لم يثبت حتى الآن وجود أدوية مناسبة لعلاج العدوى القائمة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe670>,15.745849216456733,36.974566664057456,0.0,0.022773118689656258,0.0,0.14440309623023495,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhile one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,في الشهر الماضي شهدت إيران أسوأ كارثة جوية منذ سنوات عندما تحطمت طائرة متجهة إلى أرمينيا، مما أسفر عن مقتل 168 شخصاً كانوا على متنها.,['شهدت إيران في الشهر الماضي أسوأ كارثة جوية منذ سنوات، عندما تحطمت طائرة متجهة إلى أرمينيا، مما أسفر عن مقتل 168 شخصاً كانوا على متنها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe700>,87.38506004020807,92.0480433557581,0.0,0.01677064038813114,0.0,0.630336344242096,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Last month Iran saw its worst air disaster in years when an airliner heading to Armenia crashed, killing the 168 on board.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nLast month Iran saw its worst air disaster in years when an airliner heading to Armenia crashed, killing the 168 on board.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,تمكنت مجموعة من الجماهير من إجبار الملك والملكة على فتح نوافذ عربتهم على مصراعيها.,['أجبرت الحشود الملك والملكة على إبقاء نوافذ عربتهما مفتوحة على مصراعيها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe790>,32.854429601323375,48.469819163076274,0.0011709827702352793,0.10070386528968811,0.0116279823705554,0.20976385177345946,0.002439130370401583,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
The mob of people forced the King And Queen to have their carriage windows wide open.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe mob of people forced the King And Queen to have their carriage windows wide open.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,سرعات 802.11n أكبر بكثير من سرعات سابقيه بناتج نظري أقصاه 600 ميغابيت في الثانية.,['تعد سرعات 802.11n أسرع بكثير من سرعات الإصدارات السابقة، حيث تصل سرعتها النظرية القصوى إلى 600 ميجابت/ثانية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe820>,23.107890224470253,42.35687771962644,0.0,0.08365029096603394,0.0,0.6498278432991356,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
The speeds of 802.11n are substantially faster than that of its predecessors with a maximum theoretical throughput of 600Mbit/s.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe speeds of 802.11n are substantially faster than that of its predecessors with a maximum theoretical throughput of 600Mbit/s.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,تيارات السحب هي التدفق العائد من الأمواج التي تقطع الشاطئ، غالباً عند الشعاب المرجانية أو شيءٍ من ذلك القبيل.,['تيارات الارتداد هي التدفق العائد من الأمواج التي تنكسر بعيدًا عن الشاطئ، غالبًا عند الشعاب المرجانية أو ما شابهها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe8b0>,42.68527658668332,62.970496986397485,0.0,0.08085043728351593,0.0,0.800729489128571,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Rip currents are the returning flow from waves breaking off the beach, often at a reef or similar.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nRip currents are the returning flow from waves breaking off the beach, often at a reef or similar.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,في الكثير من الأحيان، يمكن أن يحسّن التسجيل في دورة تدريبية لمدة عام خارج البلاد فرصك في الالتحاق بالتعليم العالي في بلدك الأم عند عودتك.,['في العديد من الحالات، قد يؤدي التسجيل في دورة دراسية خلال سنة تفرغ في الخارج إلى تحسين فرصك في الالتحاق بالتعليم العالي في بلدك الأم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe940>,42.3728381576358,50.3777941030531,0.0,0.08521981537342072,0.0,0.7415114787872881,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
In many cases, enrolling on a gap-year course abroad can actually improve your chances of moving into higher education back in your home country.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn many cases, enrolling on a gap-year course abroad can actually improve your chances of moving into higher education back in your home country.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,تدور نظريات المحتوى حول إيجاد ما يثير الناس أو يجذبهم.,['تركز النظريات المحتوائية على إيجاد ما يحفز الناس أو يجذبهم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fe9d0>,26.512298021756184,58.88074166027971,0.0,0.11863069236278534,0.0,0.5568295179400593,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Content theories are centered on finding what makes people tick or appeals to them.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nContent theories are centered on finding what makes people tick or appeals to them.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,تمثل مطويات دونلاب الخمس والعشرون أقدم النسخ الباقية من مستند إعلان الاستقلال الأمريكي، ولكن النسخة الأصلية المكتوبة بخط اليد لم يُكتب لها النجاة.,['تُعد النسخ الـ 25 المعروفة من منشورات دانلاب حتى الآن هي أقدم نسخ باقية من الوثيقة. ولم تنجُ النسخة الأصلية المكتوبة بخط اليد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61fea60>,27.488491739255718,37.50659413341726,0.0,0.00048382594832219183,0.0,0.005576692055910826,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
The 25 Dunlap broadsides still known to exist are the oldest surviving copies of the document. The original handwritten copy has not survived.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe 25 Dunlap broadsides still known to exist are the oldest surviving copies of the document. The original handwritten copy has not survived.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,منذ آلاف السنين، قال رجل يُدعى أرسطرخس أن النظام الشمسي يدور حول الشمس.,['قبل آلاف السنين، قال رجل يدعى أريستارخوس إن النظام الشمسي يدور حول الشمس.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e61feaf0>,57.03284932612087,72.22675826464693,0.0011295159304652025,0.1921507865190506,0.005878278985619545,0.5422983894823119,0.0031877812268291976,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Thousands of years ago, a man called Aristarchus said that the Solar System moved around the Sun.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThousands of years ago, a man called Aristarchus said that the Solar System moved around the Sun.\nTranslation:'}]}]",,sau,False,None,None,None
